테마분류,코스 아이디,관광지 아이디,지역 아이디,관광지명,경도(도),위도(도),코스순서,이동시간,실내구분,테마명
TH05,294,29404,2671025000,(부산)해동용궁사,129.2233197,35.1883491,4,7,실외,종교/역사/전통
TH02,294,29405,2671025000,(부산)수산과학관,129.2231606,35.1916289,5,9,실내,체험/학습/산업
TH03,294,29406,2671025000,(부산)죽성리 드림 오픈세트장,129.2478581,35.2411818,6,12,실외,자연/힐링
TH03,294,29407,2671025000,(부산)기장 대변항,129.2301757,35.22480043,7,14,실외,자연/힐링
TH03,294,29408,2671031000,(부산)일광해수욕장,129.2339342,35.25948897,8,16,실외,자연/힐링
TH05,295,29501,1111053000,(서울)광화문,126.9747661,37.57123291,1,0,실외,종교/역사/전통
TH02,295,29502,1114057000,(서울)서울애니메이션센터,126.9882884,37.55831474,2,2,실외,체험/학습/산업
TH03,295,29503,1114055000,(서울)남산,126.9867851,37.55979582,3,4,실외,자연/힐링
TH02,295,29504,1156054000,(서울)63스퀘어,126.9398838,37.51974082,4,6,실내,체험/학습/산업
TH01,295,29505,1144066000,(서울)트릭아트미술관,126.921674,37.5535197,5,8,실내,문화/예술
TH01,295,29506,1111061500,(서울)인사동,126.9865201,37.57329992,6,11,실외,문화/예술
TH05,295,29507,1111060000,(서울)북촌 한옥마을,126.9893397,37.58303815,7,13,실외,종교/역사/전통
TH05,295,29508,1111061500,(서울)창덕궁,126.9932026,37.5825519,8,15,실외,종교/역사/전통
TH03,295,29509,1111061500,(서울)청계광장,126.9791179,37.56941014,9,17,실외,자연/힐링
TH03,296,29601,4280031000,(양구)양구생태식물원,128.0867825,38.17351073,1,0,실외,자연/힐링
TH02,296,29602,4280032000,(양구)DMZ야생동물생태관,128.0769517,38.19191406,2,2,실내,체험/학습/산업
TH03,296,29603,4280033000,(양구)두타연,127.9827039,38.2327399,3,4,실외,자연/힐링
TH05,296,29604,4280025000,(양구)백자박물관,127.9904123,38.12223493,4,7,실내,종교/역사/전통
TH01,296,29605,4280025000,(양구)이해인시문학과 김형석 안병욱 철학의집,127.9812724,38.12199813,5,9,실내,문화/예술
TH03,296,29606,4280025000,(양구)한반도섬,127.9889793,38.1296234,6,11,실외,자연/힐링
TH03,296,29607,4280025000,(양구)양구레포츠공원,127.9839686,38.10128776,7,13,실외,자연/힐링
TH03,297,29701,4479033000,(청양)천장호 출렁다리,126.9164005,36.41444594,1,0,실외,자연/힐링
TH03,297,29702,4479025000,(청양)고운식물원,126.7606558,36.4342374,2,3,실외,자연/힐링
TH03,297,29703,4479033000,(청양)칠갑산천문대,126.8898685,36.43377072,3,5,실내,자연/힐링
TH03,297,29704,4479032000,(청양)장승공원,126.8511378,36.4101751,4,7,실외,자연/힐링
TH02,297,29705,4479032000,(청양)목재문화체험장,126.8504017,36.4389474,5,9,실내,체험/학습/산업
TH03,298,29801,4711332000,(포항)기청산 식물원,129.3344386,36.19602227,1,0,실외,자연/힐링
TH05,298,29802,4711333000,(포항)보경사,129.3542219,36.21804714,2,2,실외,종교/역사/전통
TH03,298,29803,4711333000,(포항)내연산 12폭포,129.2806858,36.25844482,3,4,실외,자연/힐링
TH03,298,29804,4711335000,(포항)경상북도 수목원,129.2597457,36.2159952,4,7,실외,자연/힐링
TH03,298,29805,4711125000,(포항)영행대해수욕장,129.5660724,35.996828,5,10,실외,자연/힐링
TH03,298,29806,4711100000,(포항)포항운하,129.3811149,36.0265955,6,13,실외,자연/힐링
TH03,299,29901,4784033000,(포항)가야산야생화식물원,128.1418197,35.80352861,1,0,실외,자연/힐링
TH05,299,29902,4784033000,(포항)심원사,128.1501429,35.80042842,2,2,실외,종교/역사/전통
TH05,299,29903,4784033000,(포항)사우당종택,128.2148134,35.82859456,3,4,실외,종교/역사/전통
TH06,299,29904,4784025000,(포항)성주오일장,128.2855222,35.9150201,4,7,실외,쇼핑/놀이
TH03,299,29905,4784025000,(포항)성주 경산리 성밖숲,128.2799959,35.91575438,5,9,실외,자연/힐링
TH03,300,30001,4313040000,(충주)충주댐,128.000507,36.9873625,1,0,실외,자연/힐링
TH04,300,30002,4313042000,(충주)반딧불 캠핑장,127.9259788,37.1252613,2,3,실외,캠핑/스포츠
TH01,300,30003,4313038500,(충주)중앙탑 사적공원,127.866425,37.0164333,3,5,실외,문화/예술
TH03,300,30004,4313032500,(충주)탄금대,127.9947814,36.84727827,4,8,실외,자연/힐링
TH03,300,30005,4313032500,(충주)수안보온천,127.9867884,36.84542742,5,10,실내,자연/힐링
TH04,301,30101,4831032000,(거제)학동자동차야영장 ,128.641502,34.77741885,1,0,실외,캠핑/스포츠
TH03,301,30102,4831033000,(거제)바람의 언덕,128.663465,34.7423504,2,2,실외,자연/힐링
TH03,301,30103,4831033000,(거제)신선대,128.6646512,34.7375146,3,4,실외,자연/힐링
TH03,301,30104,4831031000,(거제)외도,128.708733,34.81579982,4,7,실외,자연/힐링
TH04,302,30201,4276034000,(평창)아트인아일랜드캠핑장,128.3544619,37.6209395,1,0,실외,캠핑/스포츠
TH01,302,30202,4276034000,(평창)무이 예술관,128.348787,37.6154717,2,2,실외,문화/예술
TH03,302,30203,4276034000,(평창)허브나라,128.3426577,37.6358381,3,4,실외,자연/힐링
TH01,302,30204,4276034000,(평창)이효석문화마을,128.3767072,37.60935688,4,6,실외,문화/예술
TH03,303,30301,4215031000,(강릉)대관령 자연휴양림 ,128.7847203,37.71497864,1,0,실외,자연/힐링
TH05,303,30302,4215066500,(강릉)오죽헌,128.8776625,37.7789833,2,2,실외,종교/역사/전통
TH01,303,30303,4215066500,(강릉)참소리박물관,128.897177,37.79756978,3,4,실내,문화/예술
TH03,303,30304,4215066500,(강릉)경포대,128.9046744,37.80464824,4,7,실외,자연/힐링
TH03,303,30305,4276038000,(강릉)대관령 양떼목장,128.7530099,37.688846,5,9,실외,자연/힐링
TH03,304,30401,4223025300,(삼척)검봉산 자연휴양림,129.289339,37.22861546,1,0,실외,자연/힐링
TH03,304,30402,4223031000,(삼척)해양 레일바이크,129.304722,37.28890069,2,2,실외,자연/힐링
TH03,304,30403,4223031000,(삼척)장호항,129.3180518,37.28649626,3,4,실외,자연/힐링
TH03,304,30404,4223035000,(삼척)덕풍계곡,129.159802,37.12188,4,7,실외,자연/힐링
TH04,305,30501,4721025000,(영주)소백산 국립공원 삼가 야영장,128.5020016,36.92658863,1,0,실외,캠핑/스포츠
TH05,305,30502,4721037000,(영주)소수서원,128.5801043,36.9255057,2,2,실외,종교/역사/전통
TH05,305,30503,4721037000,(영주)선비촌,128.5813292,36.90690815,3,4,실외,종교/역사/전통
TH05,305,30504,4721039000,(영주)부석사,128.6829715,37.00331471,4,7,실외,종교/역사/전통
TH03,306,30601,2620066000,(부산)태종대유원지,129.0835871,35.05131962,1,0,실외,자연/힐링
TH06,306,30602,2611058000,(부산)자갈치마켓,129.0305818,35.09661444,2,2,실외,쇼핑/놀이
TH01,306,30603,2611058000,(부산)BIFF 거리 극장,129.0287588,35.09862035,3,4,실외,문화/예술
TH06,306,30604,2611057000,(부산)국제시장,129.0283092,35.10154047,4,6,실외,쇼핑/놀이
TH03,306,30605,2611057000,(부산)용두산공원,129.0322763,35.10020876,5,8,실외,자연/힐링
TH03,306,30606,2650077000,(부산)광안대교,129.1095179,35.1582895,6,11,실외,자연/힐링
TH03,306,30607,2635053000,(부산)해운대 해수욕장,129.1537301,35.15829347,7,13,실외,자연/힐링
TH03,306,30608,2629058000,(부산)오륙도,129.1084357,35.11991913,8,15,실외,자연/힐링
TH03,306,30609,2635054000,(부산)달맞이고개,129.1814565,35.17275966,9,17,실외,자연/힐링
TH05,306,30610,2671025000,(부산)해동용궁사,129.223244,35.18823786,10,19,실외,종교/역사/전통
TH03,307,30701,2635053000,(부산)해운대 해수욕장,129.1602827,35.15910673,1,0,실외,자연/힐링
TH03,307,30702,2635051000,(부산)동백섬,129.1511827,35.15939489,2,2,실외,자연/힐링
TH03,307,30703,2635053000,(부산)부산아쿠아리움,129.1610137,35.15919822,3,4,실내,자연/힐링
TH03,307,30704,2629058000,(부산)오륙도,129.1084357,35.11991913,4,6,실외,자연/힐링
TH03,307,30705,2635054000,(부산)낭만의 언덕 달맞이길,129.1814565,35.17275966,5,9,실외,자연/힐링
TH05,307,30706,2671025000,(부산)해동용궁사,129.223244,35.18823786,6,11,실외,종교/역사/전통
TH03,307,30707,2614068000,(부산)송도해수욕장,129.0159553,35.08131867,7,14,실외,자연/힐링
TH03,307,30708,2614068000,(부산)암남공원,129.0149368,35.0616574,8,16,실외,자연/힐링
TH03,307,30709,2638060100,(부산)아미산전망대,128.9607468,35.05276243,9,18,실내,자연/힐링
TH03,307,30710,2638055000,(부산)다대포 꿈의 낙조분수,128.9747895,35.10450071,10,20,실외,자연/힐링
TH03,307,30711,2638056100,(부산)을숙도,128.9474996,35.10958525,11,22,실외,자연/힐링
TH03,308,30801,2620066000,(부산)태종대 전망대,129.0835871,35.05131962,1,0,실내,자연/힐링
TH06,308,30802,2611058000,(부산)자갈치마켓,129.0305818,35.09661444,2,2,실외,쇼핑/놀이
TH01,308,30803,2611058000,(부산)BIFF 거리 극장,129.0287588,35.09862035,3,4,실외,문화/예술
TH05,308,30804,2611057000,(부산)국제시장,129.0283092,35.10154047,4,6,실외,종교/역사/전통
TH03,308,30805,2611057000,(부산)용두산공원,129.0322763,35.10020876,5,8,실외,자연/힐링
TH03,308,30806,2641066500,(부산)금정산 금정8경,129.0880022,35.29131136,6,11,실외,자연/힐링
TH03,308,30807,2626055000,(부산)동래온천,129.081434,35.22000344,7,13,실내,자연/힐링
TH05,308,30808,2626052000,(부산)복천박물관,129.0911741,35.20877662,8,15,실내,종교/역사/전통
TH05,308,30809,2626074000,(부산)충렬사,129.0962638,35.20141089,9,17,실외,종교/역사/전통
TH05,308,30810,2629053000,(부산)부산박물관 문화체험관,129.0992124,35.12977215,10,20,실내,종교/역사/전통
TH05,308,30811,2629054000,(부산)UN 기념공원,129.0960626,35.12739717,11,22,실외,종교/역사/전통
TH06,309,30901,2611058000,(부산)자갈치마켓시장,129.0305818,35.09661444,1,0,실외,쇼핑/놀이
TH03,309,30902,2611057000,(부산)용두산공원,129.0322763,35.10020876,2,2,실외,자연/힐링
TH01,309,30903,2638063000,(부산)감천문화마을,129.0092395,35.0978098,3,4,실외,문화/예술
TH01,309,30904,2620065000,(부산)영도문화의거리,129.0663584,35.09315845,4,6,실외,문화/예술
TH03,309,30905,2638060100,(부산)다대포 해수욕장,128.9904272,35.06949881,5,9,실외,자연/힐링
TH05,309,30906,2671025000,(부산)해동용궁사,129.223244,35.18823786,6,11,실외,종교/역사/전통
TH01,309,30907,2635053000,(부산)미포,129.1782524,35.15895785,7,14,실외,문화/예술
TH03,309,30908,2629058000,(부산)오륙도,129.1084357,35.11991913,8,16,실외,자연/힐링
TH03,309,30909,2635054000,(부산)달맞이고개,129.1814565,35.17275966,9,18,실외,자연/힐링
TH01,309,30910,2635051000,(부산)누리마루 APEC 하우스,129.1524068,35.15504404,10,20,실외,문화/예술
TH03,309,30911,2623060000,(부산)황령산 봉수대,129.0796413,35.15538544,11,23,실외,자연/힐링
TH03,309,30912,2650077000,(부산)광안대교(다이아몬드브릿지),129.1095179,35.1582895,12,25,실외,자연/힐링
TH03,310,31001,2620066000,(부산)태종대 전망대,129.0835871,35.05131962,1,0,실내,자연/힐링
TH06,310,31002,2611058000,(부산)자갈치마켓,129.0305818,35.09661444,2,2,실외,쇼핑/놀이
TH01,310,31003,2611058000,(부산)BIFF 거리 극장,129.0275768,35.09871222,3,4,실외,문화/예술
TH05,310,31004,2611057000,(부산)국제시장,129.0283092,35.10154047,4,6,실외,종교/역사/전통
TH03,310,31005,2611057000,(부산)용두산공원,129.0322763,35.10020876,5,8,실외,자연/힐링
TH03,310,31006,2650077000,(부산)광안대교,129.1095179,35.1582895,6,11,실외,자연/힐링
TH03,310,31007,2635053000,(부산)해운대 해수욕장,129.1537301,35.15829347,7,13,실외,자연/힐링
TH03,310,31008,2629058000,(부산)오륙도,129.1084357,35.11991913,8,15,실외,자연/힐링
TH03,310,31009,2635054000,(부산)달맞이고개,129.1814565,35.17275966,9,17,실외,자연/힐링
TH05,310,31010,2671025000,(부산)해동용궁사,129.223244,35.18823786,10,19,실외,종교/역사/전통
TH05,310,31011,2641066500,(부산)범어사,129.0676212,35.28304308,11,22,실외,종교/역사/전통
TH03,310,31012,2626055000,(부산)동래온천,129.081434,35.22000344,12,24,실내,자연/힐링
TH01,310,31013,2629053000,(부산)부산박물관 문화체험관,129.0992124,35.12977215,13,27,실내,문화/예술
TH05,310,31014,2629054000,(부산)UN 기념공원,129.0960626,35.12739717,14,29,실외,종교/역사/전통
TH03,310,31015,2638056100,(부산)을숙도 철새공원,128.9459942,35.104497,15,31,실외,자연/힐링
TH03,310,31016,2638060100,(부산)아미산전망대,128.9607468,35.05276243,16,33,실내,자연/힐링
TH03,310,31017,2638055000,(부산)다대포 꿈의 낙조분수,128.9747895,35.10450071,17,36,실외,자연/힐링
TH03,311,31101,2726064000,(대구)수성못,128.6123704,35.82230679,1,0,실외,자연/힐링
TH06,311,31102,2726062000,(대구)수성랜드 아이스링크,128.6127614,35.82676042,2,2,실내,쇼핑/놀이
TH06,311,31103,2726062000,(대구)들안길 먹거리타운,128.6162225,35.8396705,3,4,실외,쇼핑/놀이
TH06,311,31104,2729053500,(대구)이월드/83타워,128.566589,35.85339288,4,6,실내,쇼핑/놀이
TH01,311,31105,2711068000,(대구)김광석길,128.6005385,35.85638772,5,8,실외,문화/예술
TH03,312,31201,2714076000,(대구)팔공산 하늘정원,128.6951149,35.9904943,1,0,실외,자연/힐링
TH06,312,31202,2714076000,(대구)팔공산 동화지구,128.697421,35.992076,2,2,실외,쇼핑/놀이
TH06,312,31203,2711056500,(대구)패션쥬얼리타운,128.596697,35.87171142,3,5,실외,쇼핑/놀이
TH06,312,31204,2711056500,(대구)동성로,128.5949797,35.86977335,4,7,실외,쇼핑/놀이
TH03,313,31301,2720064000,(대구)앞산공원 전망대,128.585482,35.82248432,1,0,실내,자연/힐링
TH06,313,31302,2720064000,(대구)앞산카페거리,128.5794757,35.83676195,2,2,실외,쇼핑/놀이
TH06,313,31303,2729053500,(대구)이월드/83타워,128.566589,35.85339288,3,4,실내,쇼핑/놀이
TH03,313,31304,2726064000,(대구)수성못,128.6123704,35.82230679,4,6,실외,자연/힐링
TH06,313,31305,2726062000,(대구)들안길먹거리타운,128.6162225,35.8396705,5,8,실외,쇼핑/놀이
TH01,313,31306,2726068000,(대구)대구미술관,128.5888951,35.88707664,6,11,실내,문화/예술
TH06,313,31307,2771031000,(대구)forRest 스파밸리,128.6361198,35.78801258,7,13,실내,쇼핑/놀이
TH03,313,31308,2771031000,(대구)힐크레스트 허브힐즈,128.6265331,35.79517884,8,15,실외,자연/힐링
TH05,314,31401,2771038000,(대구)도동서원,128.6629327,35.92066669,1,0,실외,종교/역사/전통
TH03,314,31402,2771025600,(대구)낙동강자전거길,128.4711163,35.85493161,2,3,실외,자연/힐링
TH03,314,31403,2729058500,(대구)호산동메타세콰이어숲길,128.4814961,35.85355324,3,5,실외,자연/힐링
TH06,314,31404,2771025000,(대구)사문진주막촌,128.4779807,35.81084893,4,7,실외,쇼핑/놀이
TH03,314,31405,2729061500,(대구)대구수목원,128.5209724,35.80130456,5,9,실외,자연/힐링
TH05,314,31406,2771025000,(대구)인흥마을,128.5179362,35.79242863,6,11,실외,종교/역사/전통
TH03,314,31407,2723071500,(대구)하중도,128.5640187,35.90283801,7,14,실외,자연/힐링
TH05,315,31501,2714062000,(대구)불로동 고분군,128.6441787,35.91336276,1,0,실외,종교/역사/전통
TH05,315,31502,2714076000,(대구)신숭겸장군유적지,128.640979,35.94271485,2,2,실외,종교/역사/전통
TH05,315,31503,2714076000,(대구)팔공산산중전통장터,128.6823788,35.9850474,3,4,실외,종교/역사/전통
TH03,315,31504,2714076000,(대구)팔공산하늘정원,128.6951149,35.9904943,4,6,실외,자연/힐링
TH05,315,31505,2714076000,(대구)동화사,128.7056691,35.99243017,5,8,실외,종교/역사/전통
TH03,315,31506,2714076000,(대구)팔공산올레1길,128.716779,35.99137776,6,10,실외,자연/힐링
TH06,316,31601,2729053500,(대구)이월드/83타워,128.566589,35.85339288,1,0,실내,쇼핑/놀이
TH05,316,31602,2711057500,(대구)근대골목,128.5911258,35.87259639,2,2,실외,종교/역사/전통
TH06,316,31603,2711056500,(대구)동성로,128.5949797,35.86977335,3,4,실외,쇼핑/놀이
TH01,316,31604,2711068000,(대구)김광석길,128.6005385,35.85638772,4,6,실외,문화/예술
TH03,316,31605,2714076000,(대구)팔공산하늘정원,128.6951149,35.9904943,5,9,실외,자연/힐링
TH05,316,31606,2714076000,(대구)동화사,128.7056691,35.99243017,6,11,실외,종교/역사/전통
TH06,317,31701,2729053500,(대구)이월드/83타워,128.566589,35.85339288,1,0,실내,쇼핑/놀이
TH06,317,31702,2711059500,(대구)서문시장,128.5815732,35.86993262,2,2,실외,쇼핑/놀이
TH05,317,31703,2726059000,(대구)가톨릭타운,128.6141784,35.8628304,3,4,실외,종교/역사/전통
TH05,317,31704,2711058500,(대구)삼성상회옛터,128.5824501,35.87416726,4,6,실외,종교/역사/전통
TH02,317,31705,2711057500,(대구)약령시 한의학박물관,128.5899305,35.868535,5,8,실내,체험/학습/산업
TH06,317,31706,2711056500,(대구)동성로,128.5949797,35.86977335,6,10,실외,쇼핑/놀이
TH01,317,31707,2711054500,(대구)벨뱃갤러리 영도다움,128.602175,35.86531966,7,12,실외,문화/예술
TH01,317,31708,2711068000,(대구)김광석길,128.6005385,35.85638772,8,14,실외,문화/예술
TH03,318,31801,2720064000,(대구)앞산공원 전망대,128.585482,35.82248432,1,0,실외,자연/힐링
TH03,318,31802,2726063000,(대구)수성못,128.6123704,35.82230679,2,2,실외,자연/힐링
